Domain,sentence,language,label_name,label_ID,Source,annotator_GMUID
Immigration,"There is usually a strong bias in favor of only accepting highly skilled immigrants, which can be seen in the case of the points-based systems implemented by countries such as Canada, Australia, and New Zealand. Alternatively, governments will require a potential immigrant to have already found employment in the country prior to arrival, typically in a position where a local skill shortage exists.",en,Capacity and Resources,2,https://studentsforliberty.org/pillars/peace-love-liberty/immigration-reform/?gclid=Cj0KCQjwjt-oBhDKARIsABVRB0y72xhLXaCANkLerlC8vZr01vl6JCA5r1aTgKBbRB6olVevIeleffoaAo4uEALw_wcB,klu21
Immigration,The CHIPS and Science Act has set the stage for a boom in U.S. semiconductor production. But a looming question threatens the development of the industry: Are there enough workers with sector-specific skills to support it?,en,Capacity and Resources,2,https://brookings.edu/articles/industrial-policy-will-require-immigration-reform/,klu21
Immigration,"Currently, targeted educational programs are doing much of the heavy lifting to build the semiconductor workforce, but they will not be enough. Immigration reform, in particular, to expand the number of skilled-worker visas, is the only way to ensure that the CHIPS Act will achieve its full promise as a catalyst for U.S. high-tech manufacturing.",en,Capacity and Resources,2,https://brookings.edu/articles/industrial-policy-will-require-immigration-reform/,klu21
Immigration,"The U.S. has been losing market share in semiconductor manufacturing for decades. However, supply chain issues during the pandemic finally brought this trend to the fore, highlighting concerns about U.S. reliance on East Asian semiconductor chip manufacturers.",en,Capacity and Resources,2,https://brookings.edu/articles/industrial-policy-will-require-immigration-reform/,klu21
Immigration,"This has led to a broad effort by the Biden administration to revitalize domestic manufacturing. One result is the bipartisan CHIPS act, which pledges a historic $280 billion toward expanding the domestic semiconductor industry, including $52.7 billion for semiconductor R&D, manufacturing, and workforce development; a $24 billion investment tax credit for semiconductor firms; and $174 billion to support R&D efforts across several U.S. agencies.",en,Policy Prescription and Evaluation,6,https://brookings.edu/articles/industrial-policy-will-require-immigration-reform/,klu21
Immigration,"The good news is that private semiconductor firms have thus far been very responsive to these incentives—as of December 2022, more than 50 new semiconductor projects and $210 billion in private investment had been announced. ",en,Economic,1,https://brookings.edu/articles/industrial-policy-will-require-immigration-reform/,klu21
Immigration,"In other words, widening the semiconductor workforce pipeline will require immigration policy reforms that complement local skills building.",en,Capacity and Resources,2,https://brookings.edu/articles/industrial-policy-will-require-immigration-reform/,klu21
Immigration,Economic development policies are often enacted without sufficient workforce development strategies and the CHIPS Act is no exception.,en,Economic,1,https://brookings.edu/articles/industrial-policy-will-require-immigration-reform/,klu21
Immigration,"Britain’s immigration minister argued Tuesday that international refugee rules must be rewritten to reduce the number of people entitled to protection, as the Conservative government seeks international support for its tough stance on unauthorized migration.",en,Political,13,https://apnews.com/article/uk-gay-refugees-suella-braverman-migration-asylum-b8bd501707a81732e067b742e20052f1,klu21
Immigration,"Braverman said that the bar for asylum claims had been lowered over the decades since the 1951 United Nations Refugee Convention. She questioned whether “well-intentioned legal conventions and treaties” from decades ago are “fit for our modern age” of jet travel, smartphones and the internet.",en,Policy Prescription and Evaluation,6,https://apnews.com/article/uk-gay-refugees-suella-braverman-migration-asylum-b8bd501707a81732e067b742e20052f1,klu21
Immigration,"In a speech to conservative think-tank the American Enterprise Institute, Braverman called for changes to rules to prevent asylum-seekers traveling through “multiple safe countries … while they pick their preferred destination.” She said such migrants should “cease to be treated as refugees” once they leave the first safe country they come to.",en,Policy Prescription and Evaluation,6,https://apnews.com/article/uk-gay-refugees-suella-braverman-migration-asylum-b8bd501707a81732e067b742e20052f1,klu21
Immigration,"Braverman argued that the arrivals are straining Britain’s public finances and housing supply, and bring “threats to public safety” because of “heightened levels of criminality connected to some small boat arrivals.”",en,Security and Defense,8,https://apnews.com/article/uk-gay-refugees-suella-braverman-migration-asylum-b8bd501707a81732e067b742e20052f1,klu21
Immigration,"Braverman spoke during a working visit to the U.S. capital, where she is scheduled to discuss migration, international crime and security issues with U.S. Secretary of Homeland Security Alejandro Mayorkas and Attorney General Merrick Garland.",en,Other,15,https://apnews.com/article/uk-gay-refugees-suella-braverman-migration-asylum-b8bd501707a81732e067b742e20052f1,klu21
Immigration,Noncitizen immigrants are more likely to be uninsured than citizens because they have more limited access to private coverage due to working in jobs that are less likely to provide health benefits,en,Health and Safety,9,https://www.kff.org/racial-equity-and-health-policy/fact-sheet/key-facts-on-health-coverage-of-immigrants/,klu21
Immigration,"they face eligibility restrictions for federally funded coverage options, including Medicaid, the Children’s Health Insurance Program (CHIP), Affordable Care Act (ACA) Marketplace coverage, and Medicare",en,Policy Prescription and Evaluation,6,https://www.kff.org/racial-equity-and-health-policy/fact-sheet/key-facts-on-health-coverage-of-immigrants/,klu21
Immigration,"Those who are eligible for coverage also face a range of enrollment barriers including fear, confusion about eligibility rules, and language and literacy challenges.",en,Health and Safety,9,https://www.kff.org/racial-equity-and-health-policy/fact-sheet/key-facts-on-health-coverage-of-immigrants/,klu21
Immigration,"At the federal level, legislation has been proposed that would expand eligibility for health coverage for immigrants, though it faces no clear path to passage in Congress.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.kff.org/racial-equity-and-health-policy/fact-sheet/key-facts-on-health-coverage-of-immigrants/,klu21
Immigration,"At the state level, there has been continued take up of state options to expand Medicaid and CHIP coverage for lawfully present immigrant",en,"Legality, Constitutionality, Jurisdiction",5,https://www.kff.org/racial-equity-and-health-policy/fact-sheet/key-facts-on-health-coverage-of-immigrants/,klu21
Immigration,"Reflecting their higher uninsured rates, noncitizen immigrants, especially those who are likely undocumented, are more likely than citizens to report barriers to accessing health care and skipping or postponing care. ",en,Fairness and Eqality,4,https://www.kff.org/racial-equity-and-health-policy/fact-sheet/key-facts-on-health-coverage-of-immigrants/,klu21
Immigration," Research shows that having insurance makes a difference in whether and when people access needed care. Those who are uninsured often delay or go without needed care, which can lead to worse health outcomes over the long-term that may ultimately be more complex and expensive to treat. ",en,Health and Safety,9,https://www.kff.org/racial-equity-and-health-policy/fact-sheet/key-facts-on-health-coverage-of-immigrants/,klu21
Immigration,"Lawfully present immigrants may qualify for Medicaid and CHIP but are subject to certain eligibility restrictions. In general, lawfully present immigrants must have a “qualified” immigration status to be eligible for Medicaid or CHIP,",en,Fairness and Eqality,4,https://www.kff.org/racial-equity-and-health-policy/fact-sheet/key-facts-on-health-coverage-of-immigrants/,klu21
Immigration,"Lawfully present immigrants can purchase coverage through the ACA Marketplaces and, like citizens, may receive tax credits to help pay for premiums and cost sharing that vary on a sliding scale based on income. ",en,Fairness and Eqality,4,https://www.kff.org/racial-equity-and-health-policy/fact-sheet/key-facts-on-health-coverage-of-immigrants/,klu21
Immigration,"Although the majority of immigrants are working, noncitizen immigrants, particularly those who are likely undocumented, have high uninsured rates due to more limited access to both public and private coverage.",en,Fairness and Eqality,4,https://www.kff.org/racial-equity-and-health-policy/fact-sheet/key-facts-on-health-coverage-of-immigrants/,klu21
Immigration,"Federal legislation has been proposed that would expand immigrant eligibility for health coverage, though there is no clear path to passage in Congress. In the absence of federal action, some states are filling gaps in access to coverage for immigrants.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.kff.org/racial-equity-and-health-policy/fact-sheet/key-facts-on-health-coverage-of-immigrants/,klu21
Immigration,"The ongoing immigration debate in the United States has reached a fever pitch as lawmakers on Capitol Hill introduce new legislation that could bring about significant changes to the country's immigration system. The proposed bill, titled the ""Comprehensive Immigration Reform Act of 2023,"" aims to address a wide range of issues, from border security and pathways to citizenship to temporary worker programs.",en,Policy Prescription and Evaluation,6,https://chat.openai.com/,klu21
Immigration,"The bill, co-authored by Senators Maria Rodriguez (D) and John Anderson (R), has garnered significant attention and controversy from both sides of the aisle. It seeks to strike a balance between border enforcement and providing a pathway to legal status for millions of undocumented immigrants living in the United States.",en,Political,13,https://chat.openai.com/,klu21
Immigration,"One of the key provisions of the bill is an expansion of the Deferred Action for Childhood Arrivals (DACA) program, which would grant a path to citizenship for approximately 1.8 million DREAMers, undocumented immigrants who came to the U.S. as children.",en,Policy Prescription and Evaluation,6,https://chat.openai.com/,klu21
Immigration,"The bill seeks to increase the number of temporary work visas available to foreign workers, especially in industries such as agriculture and technology. ",en,Capacity and Resources,2,https://chat.openai.com/,klu21
Immigration,"As the debate intensifies, it is clear that immigration will remain a prominent and divisive issue in American politics, with millions of lives and the future of the nation hanging in the balance.",en,Other,15,https://chat.openai.com/,klu21
Immigration,"In New York City, more than 90,000 migrants or people seeking asylum have sought refuge since spring 2022. The city's Democratic mayor, Eric Adams, has asked for more federal assistance, and in the meantime, has cut back on services for those coming to his city. The Biden administration blames Congressional inaction.",en,Political,13,https://www.npr.org/2023/08/28/1196381815/biden-administration-nyc-spar-over-immigration-policy,klu21
Immigration,A Biden administration policy that has allowed thousands of people from Latin America and the Caribbean to temporarily live and work in the U.S. is headed to court Thursday as a group of Republican-leaning states challenge its legality. ,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21
Immigration,"The humanitarian parole program, announced in January, allows up to 30,000 people from Cuba, Haiti, Nicaragua and Venezuela to be admitted into the U.S. each month “for urgent humanitarian reasons or significant public benefit” on a case-by-case basis, according to the Biden administration.",en,Policy Prescription and Evaluation,6,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21
Immigration,"Under the program, migrants are allowed to stay in the U.S. for up to two years and must go through an online application process, have a financial sponsor and undergo background and security checks. ",en,Policy Prescription and Evaluation,6,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21
Immigration,"A total of 21 Republican-leaning states have challenged the policy, calling it “unlawful” in an amended complaint in February.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21
Immigration,"He said the man lives with his wife and two children in a coastal community that has been hit hard by tropical storms and hurricanes over the past few years. Combined with massive political unrest in Nicaragua beginning in 2018, the man’s family is at risk and without opportunities, he said. ",en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21
Immigration,"Those events, along with the pandemic, “have really had a tremendous impact on the community that he lives in and on his own economic realities,”",en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21
Immigration,"It would just be such a shame for this program to be ended, as it just seems like a kind of bright light in a much larger broken immigration system",en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21
Immigration,"The humanitarian parole measure is part of the Biden administration’s expansion of legal immigration pathways that temporarily allow people fleeing political and economic instability to come to the U.S., including after Russia invaded Ukraine.",en,Political,13,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21
Immigration,"The doctor wrote in a declaration to the court that she worries “that if the program is terminated before her mother arrives, the young woman may not be able to receive the life-saving surgery that she needs.”",en,Morality,3,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21
Immigration,"The 21 states that are challenging the parole program for people from Cuba, Haiti, Nicaragua and Venezuela argued in their complaint that the policy was unlawful, in part because it exceeds the federal government’s “statutory parole authority” and does not meet the criteria for being used “only on a case-by-case basis for urgent humanitarian reasons or significant public benefit.”",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nbcnews.com/news/us-news/biden-immigration-policy-giving-temporary-legal-status-thousands-faces-rcna101383,klu21
same-sex marriage,"No union is more profound than marriage, for it embodies the highest ideals of love, fidelity, devotion, sacrifice and family. In forming a marital union, two people become something greater than once they were.",en,Cultural Identity,11,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21
same-sex marriage,"Marriage is a “keystone of our social order,” Justice Kennedy said, adding that the plaintiffs in the case were seeking “equal dignity in the eyes of the law.”",en,Cultural Identity,11,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21
same-sex marriage,"In a long-sought victory for the gay rights movement, the Supreme Court ruled by a 5-to-4 vote on Friday that the Constitution guarantees a right to same-sex marriage.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21
same-sex marriage,"The decision, which was the culmination of decades of litigation and activism, set off jubilation and tearful embraces across the country, the first same-sex marriages in several states, and resistance — or at least stalling — in others.",en,Quality of Life,10,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21
same-sex marriage,"It came against the backdrop of fast-moving changes in public opinion, with polls indicating that most Americans now approve of the unions.",en,Public Sentiment,12,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21
same-sex marriage,"The court’s four more liberal justices joined Justice Kennedy’s majority opinion. Each member of the court’s conservative wing filed a separate dissent, in tones ranging from resigned dismay to bitter scorn.",en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21
same-sex marriage,"“If you are among the many Americans — of whatever sexual orientation — who favor expanding same-sex marriage, by all means celebrate today’s decision,” Chief Justice Roberts wrote.",en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21
same-sex marriage,"Outside the Supreme Court, the police allowed hundreds of people waving rainbow flags and holding signs to advance onto the court plaza as those present for the decision streamed down the steps.",en,Public Sentiment,12,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21
same-sex marriage,"In remarks in the Rose Garden, President Obama welcomed the decision, saying it “affirms what millions of Americans already believe in their hearts.”",en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21
same-sex marriage,Justice Kennedy was the author of all three of the Supreme Court’s previous gay rights landmarks.,en,Political,13,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21
same-sex marriage,"The generations that wrote and ratified the Bill of Rights and the Fourteenth Amendment did not presume to know the extent of freedom in all of its dimensions, and so they entrusted to future generations a charter protecting the right of all persons to enjoy liberty as we learn its meaning.”",en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21
same-sex marriage,"“They have discovered in the Fourteenth Amendment,” Justice Scalia wrote of the majority, “a ‘fundamental right’ overlooked by every person alive at the time of ratification, and almost everyone else in the time since.”",en,Fairness and Eqality,4,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21
same-sex marriage,"Without the recognition, stability and predictability marriage offers,” he wrote, “their children suffer the stigma of knowing their families are somehow lesser",en,Morality,3,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21
same-sex marriage,"they also suffer the significant material costs of being raised by unmarried parents, relegated through no fault of their own to a more difficult and uncertain family life. The marriage laws at issue here thus harm and humiliate the children of same-sex couples.",en,Quality of Life,10,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21
same-sex marriage,The court invalidates the marriage laws of more than half the states and orders the transformation of a social institution that has formed the basis of human society for millennia,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,klu21
same-sex marriage,"California voters will decide in 2024 whether to enshrine the right to same-sex marriage in the state constitution, a chance for them to permanently remove an inactive ban on same-sex marriage that they approved in 2008.",en,Other,15,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,klu21
same-sex marriage,"“What we are doing today is joyous,” said Sen. Scott Wiener, a Democrat representing San Francisco. “What the voters, I believe, will do next year is joyous. This is about recognizing the fundamental humanity of all 40 million Californians.”",en,Political,13,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,klu21
same-sex marriage,"In an emotional debate on the Senate floor, lawmakers said the proposed amendment was long overdue. Democratic Sen. Caroline Menjivar, who is lesbian, fought back tears while sharing a story about her family members refusing to attend her wedding.",en,Political,13,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,klu21
same-sex marriage,"It is about whether the government we serve in a pluralistic society with many faiths treats us all equally before the law,” he said.",en,Fairness and Eqality,4,https://apnews.com/article/california-samesex-marriage-equality-voters-ballot-2552934177cf9bb82a9bfa11eb9f1e38,klu21
same-sex marriage,"In response to today’s Hong Kong Court of Final Appeal verdict that granted a partial victory to LGBTI activist Jimmy Sham,",en,"Legality, Constitutionality, Jurisdiction",5,https://www.amnesty.org/en/latest/news/2023/09/hong-kong-same-sex-marriage-ruling-a-moment-of-hope-for-lgbti-rights/,klu21
same-sex marriage,"This ruling is an important step forward and a moment of hope for Hong Kong’s LGBTI people, who have long been denied equal rights due to the city’s outdated and discriminatory laws.",en,Fairness and Eqality,4,https://www.amnesty.org/en/latest/news/2023/09/hong-kong-same-sex-marriage-ruling-a-moment-of-hope-for-lgbti-rights/,klu21
same-sex marriage,Jimmy Sham’s marriage is legitimate and should be recognized as such. Today’s verdict must be the springboard for the Hong Kong authorities to stop discriminating against people based on who they are and who they love.,en,Fairness and Eqality,4,https://www.amnesty.org/en/latest/news/2023/09/hong-kong-same-sex-marriage-ruling-a-moment-of-hope-for-lgbti-rights/,klu21
same-sex marriage,"However, the Court ruled against Sham on two other questions put to it: whether the exclusion of same-sex couples from the institution of marriage was a violation of the right to equality under the Hong Kong Bill of Rights and Basic Law; and whether the lack of recognition of foreign same-sex marriage violated the right to equality.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.amnesty.org/en/latest/news/2023/09/hong-kong-same-sex-marriage-ruling-a-moment-of-hope-for-lgbti-rights/,klu21
same-sex marriage,"While the decision confirmed an August 2022 ruling by Hong Kong’s Court of Appeal, which said that the city’s law only acknowledged marriages between a man and a woman, it overturned that ruling in that the government now has to adopt “an alternative legal framework” of recognition.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.amnesty.org/en/latest/news/2023/09/hong-kong-same-sex-marriage-ruling-a-moment-of-hope-for-lgbti-rights/,klu21
same-sex marriage,Pope Francis criticized laws that criminalize homosexuality and said that Catholic bishops who support such laws should do more to welcome LGBTQ people into the church. ,en,Political,13,https://www.snopes.com/fact-check/pope-homosexuality-not-crime/,klu21
same-sex marriage,"Francis acknowledged that homosexuality is sinful, but said it should not be criminalized. ""It's not a crime. Yes, but it's a sin.",en,Cultural Identity,11,https://www.snopes.com/fact-check/pope-homosexuality-not-crime/,klu21
same-sex marriage,"Francis also quoted the Catechism of the Catholic Church, saying that gay people must be respected, welcomed, and not discriminated against.",en,Public Sentiment,12,https://www.snopes.com/fact-check/pope-homosexuality-not-crime/,klu21
same-sex marriage,"This is not the first time Francis has reached out to the gay community, starting with his 2013 declaration about the sexual orientation of priests, saying ""If someone is gay and he searches for the Lord and has good will, who am I to judge?""",en,Morality,3,https://www.snopes.com/fact-check/pope-homosexuality-not-crime/,klu21
same-sex marriage,"When the Dobbs decision was released last year, the majority opinion said it was because abortion is not specifically named in the constitution nor “deeply rooted” in the history of the United States. On that day, Associate Justice Clarence Thomas released a concurrent opinion saying that Obergefell v. Hodges, which legalized same-sex marriage nationwide, could be overturned on similar grounds.",en,"Legality, Constitutionality, Jurisdiction",5,https://nysba.org/protecting-same-sex-marriage-after-dobbs/,klu21
same-sex marriage,"Justice Thomas also said the rights to birth control (Griswold v. Connecticut) and private, consensual sex acts (Lawrence v. Texas) could be challenged as well.",en,"Legality, Constitutionality, Jurisdiction",5,https://nysba.org/protecting-same-sex-marriage-after-dobbs/,klu21
same-sex marriage,"The future of marriage equality under these circumstances was the subject of a recent Continuing Legal Education course. It was hosted by the LGBTQ Law Section, the Elder Law & Special Needs Section, and the Trusts & Estates Section of the New York State Bar Association.",en,Other,15,https://nysba.org/protecting-same-sex-marriage-after-dobbs/,klu21
same-sex marriage,"On December 13, 2022, the Respect for Marriage Act was signed into law, stating that the federal government would continue to recognize same-sex and interracial marriages no matter what the court decides in the future.",en,Policy Prescription and Evaluation,6,https://nysba.org/protecting-same-sex-marriage-after-dobbs/,klu21
same-sex marriage,"“My whole professional career is divided between what we used to do before we had marriage equality,” said Thomas Sciacca, a trusts and estates attorney. “And what we started doing after.”",en,Cultural Identity,11,https://nysba.org/protecting-same-sex-marriage-after-dobbs/,klu21
same-sex marriage,"Sciacca explained that without a legally recognized marriage, the surviving partner of a same-sex couple would be unable to inherit benefits, challenge a fraudulent will, automatically receive bereavement leave, determine if their partner is buried or cremated, receive wrongful death proceeds, keep custody of children and more.",en,Quality of Life,10,https://nysba.org/protecting-same-sex-marriage-after-dobbs/,klu21
same-sex marriage,"He had one case where two men who were together for 45 years had purchased a brownstone for $40,000. When one partner died, the property was worth over $4 million. The IRS wanted to tax the property in the deceased’s name even though it was jointly owned.",en,Morality,3,https://nysba.org/protecting-same-sex-marriage-after-dobbs/,klu21
same-sex marriage,"“This is not something that a couple who is able to get married, or have their marriage recognized, would ever face,” said Sciacca.",en,Morality,3,https://nysba.org/protecting-same-sex-marriage-after-dobbs/,klu21
same-sex marriage,A South Korean appeals court ruled Tuesday that government health insurance should offer spousal coverage to same-sex couples.,en,Fairness and Eqality,4,https://www.npr.org/2023/02/21/1158475301/south-korea-same-sex-partner-government-health-insurance,klu21
same-sex marriage,The landmark ruling is the country's first legal recognition of social benefits for same-sex couples. South Korea has not legalized same-sex marriage or civil unions.,en,External Regulation and Reputation,14,https://www.npr.org/2023/02/21/1158475301/south-korea-same-sex-partner-government-health-insurance,klu21
same-sex marriage,". Both groups are ""the same in essence"" in that they form ""emotional and economic community"" outside the legally defined family relationship, the court said in its verdict.",en,"Legality, Constitutionality, Jurisdiction",5,https://www.npr.org/2023/02/21/1158475301/south-korea-same-sex-partner-government-health-insurance,klu21
same-sex marriage,"To recognize dependent status in one group and not in the other based on sexual orientation ""constitutes a discriminatory treatment.""",en,Morality,3,https://www.npr.org/2023/02/21/1158475301/south-korea-same-sex-partner-government-health-insurance,klu21
same-sex marriage,"In a press conference after the ruling, the plaintiff so said in a tearful voice that ""our love won and is winning.""",en,Quality of Life,10,https://www.npr.org/2023/02/21/1158475301/south-korea-same-sex-partner-government-health-insurance,klu21
same-sex marriage,"With same sex couples and LGBTQ+ activists hoping for a judgement in their favour and the government and religious leaders strongly opposing same sex union, the debate is turning out to be a lively one.",en,Public Sentiment,12,https://www.bbc.com/news/world-asia-india-65061266,klu21
same-sex marriage,Lawyers for the petitioners said marriage was a union of two people - not just a man and woman. They argued that laws should be changed to reflect that concepts of marriage have changed over time and that same sex couples also desire the respectability of marriage.,en,Morality,3,https://www.bbc.com/news/world-asia-india-65061266,klu21
same-sex marriage, He said it was not an issue to be decided by five individuals - the judges - and only the parliament could discuss the socio-legal issue of marriage.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.bbc.com/news/world-asia-india-65061266,klu21
same-sex marriage,"Their families and friends readily accepted their relationship, but 17 years after they met and more than a decade after they started living together, the mental health professionals say they are unable to marry - ""something most couples aspire to""",en,Quality of Life,10,https://www.bbc.com/news/world-asia-india-65061266,klu21
same-sex marriage,"Over the years, acceptance of homosexuality has also grown in India. A Pew survey in 2020 had 37% people saying it should be accepted - an increase of 22% from 15% in 2014, the first time the question was asked in the country.",en,Public Sentiment,12,https://www.bbc.com/news/world-asia-india-65061266,klu21
same-sex marriage,"But despite the change, attitudes to sex and sexuality remain largely conservative and activists say most LGBTQ+ people are afraid to come out",en,Public Sentiment,12,https://www.bbc.com/news/world-asia-india-65061266,klu21
same-sex marriage,"We were at that stage in our relationship where we were thinking about marriage. Also, we were tired of fighting the system each time we wanted something done - such as get a joint bank account or a health insurance policy, own a house together, or write a will.",en,Fairness and Eqality,4,https://www.bbc.com/news/world-asia-india-65061266,klu21
same-sex marriage,"The Indian constitution, their petition adds, gives all citizens the right to marry a person of their choice and prohibits discrimination on the basis of sexual orientation and their petition should be allowed since ""constitutional morality is above social morality"".",en,"Legality, Constitutionality, Jurisdiction",5,https://www.bbc.com/news/world-asia-india-65061266,klu21
same-sex marriage,"The Indian government has urged the top court to reject the petitions, saying that a marriage can take place only between a man and a woman who are heterosexual.",en,Political,13,https://www.bbc.com/news/world-asia-india-65061266,klu21
same-sex marriage,"It added that the court cannot ""change the entire legislative policy of the country deeply embedded in religious and societal norms"".",en,"Legality, Constitutionality, Jurisdiction",5,https://www.bbc.com/news/world-asia-india-65061266,klu21
same-sex marriage,"They added that it could increase incidence of HIV-Aids in India and expressed concern that it could ""negatively affect the psychological and emotional development of children raised by same-sex couples"".",en,Health and Safety,9,https://www.bbc.com/news/world-asia-india-65061266,klu21
same-sex marriage,"Homosexuality is not a disease, the IPS said, adding that discrimination against LGBTQ+ people could ""lead to mental health issues in them"".",en,Health and Safety,9,https://www.bbc.com/news/world-asia-india-65061266,klu21
same-sex marriage,"Hundreds of gay activists, some with painted faces, celebrated outside the Bundestag lower house of parliament after the vote, waving rainbow flags and placards that read “Marriage for all - make love for all”.",en,Public Sentiment,12,https://www.reuters.com/article/us-germany-gay-marriage/german-lawmakers-approve-same-sex-marriage-in-landmark-vote-idUSKBN19L0PQ,klu21
same-sex marriage,"Today, thousands of same-sex couples were given equality, and the two-class society in matters of love was abolished. Germany can really rejoice today.",en,Fairness and Eqality,4,https://www.reuters.com/article/us-germany-gay-marriage/german-lawmakers-approve-same-sex-marriage-in-landmark-vote-idUSKBN19L0PQ,klu21
same-sex marriage,"Merkel, who is seeking a fourth term in a national election on Sept. 24, said she had voted against the bill because she believed that marriage as defined under German law was between a man and a woman.",en,Political,13,https://www.reuters.com/article/us-germany-gay-marriage/german-lawmakers-approve-same-sex-marriage-in-landmark-vote-idUSKBN19L0PQ,klu21
same-sex marriage,"“I hope that the vote today not only promotes respect between the different opinions but also brings more social cohesion and peace,” she said.",en,Morality,3,https://www.reuters.com/article/us-germany-gay-marriage/german-lawmakers-approve-same-sex-marriage-in-landmark-vote-idUSKBN19L0PQ,klu21
same-sex marriage,"Same-sex marriage became a hot election topic after three parties - the Social Democrats (SPD), the pro-business Free Democrats and the Greens ",en,Political,13,https://www.reuters.com/article/us-germany-gay-marriage/german-lawmakers-approve-same-sex-marriage-in-landmark-vote-idUSKBN19L0PQ,klu21
same-sex marriage,He stated that couples who choose to share their lives together should have the right to identify their beneficiaries.,en,Fairness and Eqality,4,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,klu21
same-sex marriage,"We need to come to an agreement for our Navajo couples so they can identify their beneficiaries,” James said. “The couples who decide to share their lives together should be able to make these decisions.",en,Fairness and Eqality,4,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,klu21
same-sex marriage,"The Navajo Nation had previously prohibited same-sex marriages through Resolution No. CJN-34-05 was enacted by the Navajo Nation Council in 2005. However, the approval of Legislation 0139-23, sponsored by Council Delegate Seth Damon from Baahaali, Chilchiltah, Manuelito, Red Rock, Rock Springs, and Tsayatoh, marks a significant step toward inclusivity and equal recognition of same-sex unions.",en,Policy Prescription and Evaluation,6,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,klu21
same-sex marriage,The legislation not only repeals the ban on same-sex marriages but also amends provisions within the Navajo Nation Code to ensure conformity with the new policy.,en,"Legality, Constitutionality, Jurisdiction",5,https://www.nhonews.com/news/2023/aug/08/same-sex-marriage-legislation-moves-forward-navajo/,klu21
same-sex marriage,"The bill, known as the ""Love and Equality Act,"" passed unanimously in both the House of Representatives and the Senate, marking a significant step forward in the journey towards equal rights for all citizens.",en,Policy Prescription and Evaluation,6,https://chat.openai.com/,klu21
